,Date,Price,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
406,2017-08-14,21993.71,21945.64,22019.23,21945.64,235030000,0.62%,63.12786325924159,21986.927999999967,21836.70399999999,21948.2108862605,140.78250092034432,152.34257591976873,16.150322457015452,5.38344081900516,28.565418055447804,30.800550331693874,-47.0876527772178,597.0400000000009,0.3761996652852151,0.75
407,2017-08-15,21998.99,22029.91,22038.92,21971.48,269070000,0.02%,64.93488025793832,21973.88199999997,21858.702499999992,21963.06527057677,138.2707209176151,149.528204919338,57.623579150117095,24.591300535710857,43.3114984186758,31.91712687923726,-30.37088303545986,637.6100000000006,0.3118650797626188,1.0
408,2017-08-16,22024.87,22031.93,22085.71,22002.47,264920000,0.12%,64.97744141587815,21975.79999999997,21881.83649999999,21975.586130471904,134.88820700188808,146.60020533584802,79.93265705138944,51.235519552840664,65.24532642804354,45.707414300722405,-34.79514882148508,539.0999999999985,0.125293350954081,0.33333333333333337
409,2017-08-17,21750.73,21984.74,21984.74,21750.32,311030000,-1.24%,63.12575865182838,21975.10799999997,21898.99649999999,21977.250470386105,126.93645727302282,142.66745572328298,43.81396193857235,60.456732713359635,78.34647184767937,62.30109889813292,-45.329881760301916,560.8100000000013,-0.10378242405570948,-0.33333333333333326
410,2017-08-18,21674.51,21724.88,21793.35,21641.63,309070000,-0.35%,54.30935726197359,21943.419999999973,21905.654499999993,21931.364930315904,98.53031196096708,133.8400269708198,0.0,41.24887299665394,55.50231724640869,66.36470517404389,-84.51105157401204,370.22000000000116,-1.511941714694487,-1.0
411,2017-08-21,21703.75,21671.36,21718.74,21600.34,277880000,0.13%,52.739989558968226,21888.563999999973,21910.33349999999,21884.091306622104,70.88253073971646,121.24852772459913,0.0,14.604653979524125,34.424502644946024,56.09109724634471,-87.72914974860473,290.130000000001,-1.940434928190693,-1.0
412,2017-08-22,21899.89,21739.78,21912.83,21738.13,244980000,0.90%,54.47957813850889,21830.53799999997,21915.394499999988,21857.852887236266,53.871391255946946,107.7731004308687,17.88952310676569,5.963174368921906,20.702452446508886,36.876424112621216,-75.90752803358872,329.6100000000006,-1.608317485202626,-1.0
413,2017-08-23,21812.09,21850.27,21866.66,21808.39,234810000,-0.40%,57.11655066886612,21794.205999999973,21923.38899999999,21856.474180466037,48.74367352643094,95.96721504998115,52.833103147033114,23.57420875126628,36.126315102336115,30.417756731263694,-56.81704303954937,382.34000000000015,-0.781342945390906,-1.0
414,2017-08-24,21783.4,21839.9,21870.11,21765.82,228480000,-0.13%,56.797099468249954,21765.237999999972,21929.51299999999,21853.460693108576,43.343510934628284,85.44247422691058,94.27550155423093,54.999375936009926,56.80282072384216,37.877196090895744,-58.608773778875694,302.71000000000276,-0.674452660972702,-1.0
415,2017-08-25,21813.67,21819.08,21906.86,21812.81,217570000,0.14%,56.14490348776214,21784.077999999972,21931.09149999999,21847.209657997926,36.95781647170952,75.74554267587037,82.33386986033304,76.48082485386571,70.55963444663037,54.49625675760291,-62.206057674032614,286.3100000000013,-0.2935569191511944,-1.0
416,2017-08-28,21808.4,21832.5,21861.49,21767.94,218740000,-0.02%,56.47814142778935,21816.30599999997,21929.54699999999,21844.535174725577,32.604149112197774,67.11726396313585,83.19566093393622,86.60167744950007,66.89300341907806,64.75181952985021,-52.168448812246254,198.52999999999884,-0.5155465960436811,-1.0
417,2017-08-29,21865.37,21718.0,21879.22,21673.58,227340000,0.26%,52.9283797451111,21811.94999999997,21917.375999999993,21821.528779320928,19.68769577796411,57.631350326101504,0.0,55.17651026475644,47.68628409441152,61.712973986706665,-75.7586995487978,128.0600000000013,-1.4158478178077027,-1.0
418,2017-08-30,21892.43,21859.76,21914.26,21839.47,242840000,0.12%,56.43529336771228,21813.84799999997,21910.145999999993,21828.479910353486,20.652096205241833,50.23549950192957,100.0,61.06522031131209,50.13854582533198,54.90594444627387,-46.5521148814309,290.5099999999984,-0.7814567312078524,-1.0
419,2017-08-31,21948.1,21936.01,21985.76,21910.5,376790000,0.25%,58.16937552645874,21833.06999999997,21906.567499999994,21848.03083574376,27.2549501445028,45.639389630444214,100.0,66.66666666666669,60.15366719016692,52.659499036636824,-30.842450089622563,294.4699999999975,-0.22165374709913754,-1.0
420,2017-09-01,21987.56,21981.77,22038.97,21974.91,256240000,0.18%,59.17815657182034,21865.60799999997,21902.73649999999,21872.347047426712,35.76789895566981,43.665091495489335,100.0,100.00000000000001,81.92166674249286,64.07129325266395,-21.414590930630016,390.0499999999993,1.182469132165509,-1.0
421,2017-09-05,21753.31,21912.37,21921.09,21709.63,332840000,-1.07%,57.02074901949925,21881.58199999997,21893.344999999994,21879.623947894583,36.49379447489264,42.23083209137,69.26620248517345,89.75540082839116,77.9204215378638,73.33191849017454,-35.71296124605981,334.59000000000015,1.1121129453804501,-1.0
422,2017-09-06,21807.64,21815.76,21849.24,21794.07,318760000,0.25%,54.17650026021026,21901.13399999997,21879.375999999993,21868.01232100466,28.9398517110385,39.5726360153037,0.0,56.42206749505783,60.640879858994715,73.49432271311714,-50.88799215739969,177.1999999999971,0.3494975570129899,-1.0
423,2017-09-07,21784.78,21820.38,21850.01,21745.71,333810000,-0.10%,54.28929678313992,21893.25799999997,21869.27799999999,21859.35189900381,23.060268614448432,36.27016253513265,2.6712006427634174,23.979134375978973,43.73500250175959,60.76543463287273,-49.83471262795514,130.0,-0.13679464830411714,-1.0
424,2017-09-08,21797.79,21764.43,21846.63,21731.12,289400000,0.06%,52.665197602159076,21858.94199999997,21858.08949999999,21842.093371912208,13.727714694159658,31.76167296693805,0.0,0.8904002142544888,27.497419080585008,43.95776714711314,-62.590338098169354,47.01000000000204,-0.34556019029391427,-1.0
425,2017-09-11,22057.37,21927.79,22067.1,21927.79,312770000,1.19%,56.58783916097511,21848.145999999968,21860.312999999987,21857.67457701908,19.29101045810239,29.267540465170917,100.0,34.22373354758782,37.098699532888965,36.11037370507788,-35.400996137426,140.28000000000247,0.49823365604781955,-1.0
